"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00058238","NANJING, CH","1954-09-26","0.00",,"66","75","60"
"CHM00058238","NANJING, CH","1954-09-27","0.09",,"66","75","60"
"CHM00058238","NANJING, CH","1954-09-28","0.02",,"63","72","55"
"CHM00058238","NANJING, CH","1954-09-29","0.00",,"66","76","59"
"CHM00058238","NANJING, CH","1954-09-30","0.00",,"71","77","66"
"CHM00058238","NANJING, CH","1954-10-01","0.38",,"69","74","67"
"CHM00058238","NANJING, CH","1954-10-02","0.26",,"70","74","66"
"CHM00058238","NANJING, CH","1954-10-03","0.00",,"61","71","56"
"CHM00058238","NANJING, CH","1954-10-04","0.09",,"61","67","54"
"CHM00058238","NANJING, CH","1954-10-05","0.00",,"72","85","63"
"CHM00058238","NANJING, CH","1954-10-06","0.06",,"67","77","64"
"CHM00058238","NANJING, CH","1954-10-07","0.15",,"61","64","59"
"CHM00058238","NANJING, CH","1954-10-08","0.13",,"58","62","54"
"CHM00058238","NANJING, CH","1954-10-09","0.21",,"56","61","54"
"CHM00058238","NANJING, CH","1954-10-10","0.00",,"57","65","54"
"CHM00058238","NANJING, CH","1954-10-11","0.00",,"59","67","53"
"CHM00058238","NANJING, CH","1954-10-12","0.00",,"60","69","53"
"CHM00058238","NANJING, CH","1954-10-13","0.00",,"59","68","50"
"CHM00058238","NANJING, CH","1954-10-14","0.00",,"59","68","54"
"CHM00058238","NANJING, CH","1954-10-15","0.00",,"62","72","53"
"CHM00058238","NANJING, CH","1954-10-16","0.00",,"63","72","56"
"CHM00058238","NANJING, CH","1954-10-17","0.00",,"64","74","57"
"CHM00058238","NANJING, CH","1954-10-18","0.00",,"62","71","55"
"CHM00058238","NANJING, CH","1954-10-19","0.00",,"62","72","56"
"CHM00058238","NANJING, CH","1954-10-20","0.00",,"64","74","57"
"CHM00058238","NANJING, CH","1954-10-21","0.00",,"64","76","56"
"CHM00058238","NANJING, CH","1954-10-22","0.00",,"63","73","57"
"CHM00058238","NANJING, CH","1954-10-23","0.00",,"63","73","57"
"CHM00058238","NANJING, CH","1954-10-24","0.00",,"63","74","56"
"CHM00058238","NANJING, CH","1954-10-25","0.00",,"64","74","57"
"CHM00058238","NANJING, CH","1954-10-26","0.00",,"65","76","58"
"CHM00058238","NANJING, CH","1954-10-27","0.00",,"64","71","59"
"CHM00058238","NANJING, CH","1954-10-28","0.00",,"63","68","60"
"CHM00058238","NANJING, CH","1954-10-29","0.00",,"60","63","58"
"CHM00058238","NANJING, CH","1954-10-30","0.01",,"61","70","56"
"CHM00058238","NANJING, CH","1954-10-31","0.00",,"61","75","51"
"CHM00058238","NANJING, CH","1954-11-01","0.00",,"63","75","56"
"CHM00058238","NANJING, CH","1954-11-02","0.00",,"55","65","48"
"CHM00058238","NANJING, CH","1954-11-03","0.00",,"59","70","49"
"CHM00058238","NANJING, CH","1954-11-04","0.00",,"61","71","51"
"CHM00058238","NANJING, CH","1954-11-05","0.00",,"62","72","56"
"CHM00058238","NANJING, CH","1954-11-06","0.00",,"62","71","56"
"CHM00058238","NANJING, CH","1954-11-07","0.00",,"63","69","56"
"CHM00058238","NANJING, CH","1954-11-08","0.00",,"65","76","57"
"CHM00058238","NANJING, CH","1954-11-09","0.00",,"67","77","59"
"CHM00058238","NANJING, CH","1954-11-10","0.00",,"66","78","57"
"CHM00058238","NANJING, CH","1954-11-11","0.00",,"63","72","56"
"CHM00058238","NANJING, CH","1954-11-12","0.02",,"60","66","54"
"CHM00058238","NANJING, CH","1954-11-13","0.12",,"60","63","59"
"CHM00058238","NANJING, CH","1954-11-14","0.09",,"55","62","52"
"CHM00058238","NANJING, CH","1954-11-15","0.02",,"54","62","48"
"CHM00058238","NANJING, CH","1954-11-16","0.00",,"54","61","52"
"CHM00058238","NANJING, CH","1954-11-17","0.00",,"48","56","42"
"CHM00058238","NANJING, CH","1954-11-18","0.00",,"47","58","39"
"CHM00058238","NANJING, CH","1954-11-19","0.02",,"50","61","43"
"CHM00058238","NANJING, CH","1954-11-20","0.00",,"51","66","40"
"CHM00058238","NANJING, CH","1954-11-21","0.00",,"54","69","43"
"CHM00058238","NANJING, CH","1954-11-22","0.00",,"57","71","46"
"CHM00058238","NANJING, CH","1954-11-23","0.00",,"60","71","51"
"CHM00058238","NANJING, CH","1954-11-24","0.00",,"54","64","51"
"CHM00058238","NANJING, CH","1954-11-25","0.00",,"48","51","46"
"CHM00058238","NANJING, CH","1954-11-26","0.14",,"51","58","47"
"CHM00058238","NANJING, CH","1954-11-27","0.10",,"50","53","48"
"CHM00058238","NANJING, CH","1954-11-28","0.01",,"54","60","48"
"CHM00058238","NANJING, CH","1954-11-29","0.02",,"50","59","45"
"CHM00058238","NANJING, CH","1954-11-30","0.03",,"46","48","44"
"CHM00058238","NANJING, CH","1954-12-01","0.10",,"39","47","33"
"CHM00058238","NANJING, CH","1954-12-02","0.00",,"33","36","30"
"CHM00058238","NANJING, CH","1954-12-03","0.00",,"34","41","30"
"CHM00058238","NANJING, CH","1954-12-04","0.22",,"34","37","32"
"CHM00058238","NANJING, CH","1954-12-05","0.08",,"33","37","30"
"CHM00058238","NANJING, CH","1954-12-06","0.75",,"44","47","36"
"CHM00058238","NANJING, CH","1954-12-07","0.57",,"40","47","38"
"CHM00058238","NANJING, CH","1954-12-08","0.15",,"37","40","36"
"CHM00058238","NANJING, CH","1954-12-09","0.00",,"33","36","30"
"CHM00058238","NANJING, CH","1954-12-10","0.00",,"29","35","25"
"CHM00058238","NANJING, CH","1954-12-11","0.00",,"31","38","27"
"CHM00058238","NANJING, CH","1954-12-12","0.00",,"29","38","24"
"CHM00058238","NANJING, CH","1954-12-13","0.00",,"33","44","25"
"CHM00058238","NANJING, CH","1954-12-14","0.00",,"31","37","27"
"CHM00058238","NANJING, CH","1954-12-15","0.00",,"32","42","22"
"CHM00058238","NANJING, CH","1954-12-16","0.00",,"37","47","29"
"CHM00058238","NANJING, CH","1954-12-17","0.00",,"38","49","32"
"CHM00058238","NANJING, CH","1954-12-18","0.00",,"40","47","35"
"CHM00058238","NANJING, CH","1954-12-19","0.00",,"39","48","30"
"CHM00058238","NANJING, CH","1954-12-20","0.00",,"40","50","33"
"CHM00058238","NANJING, CH","1954-12-21","0.00",,"44","57","35"
"CHM00058238","NANJING, CH","1954-12-22","0.00",,"46","60","35"
"CHM00058238","NANJING, CH","1954-12-23","0.00",,"45","47","43"
"CHM00058238","NANJING, CH","1954-12-24","0.00",,"42","45","40"
"CHM00058238","NANJING, CH","1954-12-25","0.06",,"36","40","33"
"CHM00058238","NANJING, CH","1954-12-26","0.15",,"32","34","31"
"CHM00058238","NANJING, CH","1954-12-27","0.37",,"31","33","30"
"CHM00058238","NANJING, CH","1954-12-28","0.70",,"32","33","30"
"CHM00058238","NANJING, CH","1954-12-29","0.89",,"29","30","27"
"CHM00058238","NANJING, CH","1954-12-30","0.48",,"28","30","26"
"CHM00058238","NANJING, CH","1954-12-31","0.62",,"27","29","26"
"CHM00058238","NANJING, CH","1955-01-01","0.41",,"30","31","29"
"CHM00058238","NANJING, CH","1955-01-02","0.00",,"27","29","26"
"CHM00058238","NANJING, CH","1955-01-03","0.04",,"26","29","23"
"CHM00058238","NANJING, CH","1955-01-04","0.22",,"25","28","24"
"CHM00058238","NANJING, CH","1955-01-05","0.00",,"20","27","14"
"CHM00058238","NANJING, CH","1955-01-06","0.00",,"17","28","7"
"CHM00058238","NANJING, CH","1955-01-07","0.00",,"21","31","13"
"CHM00058238","NANJING, CH","1955-01-08","0.00",,"26","34","22"
"CHM00058238","NANJING, CH","1955-01-09","0.04",,"21","28","18"
"CHM00058238","NANJING, CH","1955-01-10","0.00",,"16","25","10"
"CHM00058238","NANJING, CH","1955-01-11","0.00",,"18","30","9"
"CHM00058238","NANJING, CH","1955-01-12","0.00",,"22","35","14"
"CHM00058238","NANJING, CH","1955-01-13","0.00",,"30","40","20"
"CHM00058238","NANJING, CH","1955-01-14","0.00",,"30","38","25"
"CHM00058238","NANJING, CH","1955-01-15","0.00",,"26","33","23"
"CHM00058238","NANJING, CH","1955-01-16","0.00",,"19","29","11"
"CHM00058238","NANJING, CH","1955-01-17","0.00",,"26","35","19"
"CHM00058238","NANJING, CH","1955-01-18","0.00",,"27","38","18"
"CHM00058238","NANJING, CH","1955-01-19","0.00",,"34","44","27"
"CHM00058238","NANJING, CH","1955-01-20","0.00",,"33","39","28"
"CHM00058238","NANJING, CH","1955-01-21","0.00",,"34","45","25"
"CHM00058238","NANJING, CH","1955-01-22","0.00",,"39","52","31"
"CHM00058238","NANJING, CH","1955-01-23","0.00",,"41","50","33"
"CHM00058238","NANJING, CH","1955-01-24","0.01",,"41","44","36"
"CHM00058238","NANJING, CH","1955-01-25","0.44",,"40","42","38"
"CHM00058238","NANJING, CH","1955-01-26","0.00",,"35","42","31"
"CHM00058238","NANJING, CH","1955-01-27","0.00",,"34","38","30"
"CHM00058238","NANJING, CH","1955-01-28","0.00",,"39","49","33"
"CHM00058238","NANJING, CH","1955-01-29","0.00",,"43","55","35"
"CHM00058238","NANJING, CH","1955-01-30","0.00",,"41","46","37"
"CHM00058238","NANJING, CH","1955-01-31","0.00",,"40","51","30"
"CHM00058238","NANJING, CH","1955-02-01","0.00",,"48","61","38"
"CHM00058238","NANJING, CH","1955-02-02","0.00",,"49","61","42"
"CHM00058238","NANJING, CH","1955-02-03","0.00",,"41","49","35"
"CHM00058238","NANJING, CH","1955-02-04","0.00",,"45","58","34"
"CHM00058238","NANJING, CH","1955-02-05","0.00",,"49","55","43"
"CHM00058238","NANJING, CH","1955-02-06","0.72",,"43","48","42"
"CHM00058238","NANJING, CH","1955-02-07","0.27",,"42","43","40"
"CHM00058238","NANJING, CH","1955-02-08","0.00",,"43","49","38"
"CHM00058238","NANJING, CH","1955-02-09","0.11",,"45","52","41"
"CHM00058238","NANJING, CH","1955-02-10","0.28",,"39","46","32"
"CHM00058238","NANJING, CH","1955-02-11","0.01",,"31","35","27"
"CHM00058238","NANJING, CH","1955-02-12","0.13",,"29","30","28"
"CHM00058238","NANJING, CH","1955-02-13","0.00",,"31","34","29"
"CHM00058238","NANJING, CH","1955-02-14","0.00",,"39","52","31"
"CHM00058238","NANJING, CH","1955-02-15","0.00",,"45","57","37"
"CHM00058238","NANJING, CH","1955-02-16","0.00",,"47","59","38"
"CHM00058238","NANJING, CH","1955-02-17","0.23",,"49","54","46"
"CHM00058238","NANJING, CH","1955-02-18","0.01",,"46","53","39"
"CHM00058238","NANJING, CH","1955-02-19","0.37",,"38","49","33"
"CHM00058238","NANJING, CH","1955-02-20","0.00",,"28","36","22"
"CHM00058238","NANJING, CH","1955-02-21","0.00",,"34","45","26"
"CHM00058238","NANJING, CH","1955-02-22","0.00",,"40","54","29"
"CHM00058238","NANJING, CH","1955-02-23","0.00",,"49","63","37"
"CHM00058238","NANJING, CH","1955-02-24","0.00",,"53","68","44"
"CHM00058238","NANJING, CH","1955-02-25","0.00",,"54","67","45"
"CHM00058238","NANJING, CH","1955-02-26","0.21",,"52","60","49"
"CHM00058238","NANJING, CH","1955-02-27","0.02",,"52","65","46"
"CHM00058238","NANJING, CH","1955-02-28","0.17",,"43","49","40"
"CHM00058238","NANJING, CH","1955-03-01","0.34",,"45","51","41"
"CHM00058238","NANJING, CH","1955-03-02","0.00",,"47","49","46"
"CHM00058238","NANJING, CH","1955-03-03","0.66",,"47","48","46"
"CHM00058238","NANJING, CH","1955-03-04","0.48",,"41","47","34"
"CHM00058238","NANJING, CH","1955-03-05","0.16",,"38","46","32"
"CHM00058238","NANJING, CH","1955-03-06","0.01",,"45","59","37"
"CHM00058238","NANJING, CH","1955-03-07","0.00",,"50","57","47"
"CHM00058238","NANJING, CH","1955-03-08","0.78",,"43","48","40"
"CHM00058238","NANJING, CH","1955-03-09","0.15",,"40","47","34"
"CHM00058238","NANJING, CH","1955-03-10","0.00",,"45","56","36"
"CHM00058238","NANJING, CH","1955-03-11","0.00",,"52","66","40"
"CHM00058238","NANJING, CH","1955-03-12","0.07",,"46","59","36"
"CHM00058238","NANJING, CH","1955-03-13","0.00",,"39","47","33"
"CHM00058238","NANJING, CH","1955-03-14","0.01",,"40","43","36"
"CHM00058238","NANJING, CH","1955-03-15","0.00",,"48","64","36"
"CHM00058238","NANJING, CH","1955-03-16","0.00",,"61","76","48"
"CHM00058238","NANJING, CH","1955-03-17","0.00",,"66","82","60"
"CHM00058238","NANJING, CH","1955-03-18","0.00",,"45","62","41"
"CHM00058238","NANJING, CH","1955-03-19","0.28",,"38","42","35"
"CHM00058238","NANJING, CH","1955-03-20","0.07",,"41","43","38"
"CHM00058238","NANJING, CH","1955-03-21","0.43",,"42","45","40"
"CHM00058238","NANJING, CH","1955-03-22","0.07",,"40","42","40"
"CHM00058238","NANJING, CH","1955-03-23","0.00",,"43","50","35"
"CHM00058238","NANJING, CH","1955-03-24","0.00",,"44","55","36"
"CHM00058238","NANJING, CH","1955-03-25","0.01",,"45","50","41"
"CHM00058238","NANJING, CH","1955-03-26","0.00",,"42","47","37"
"CHM00058238","NANJING, CH","1955-03-27","0.02",,"42","45","40"
"CHM00058238","NANJING, CH","1955-03-28","0.01",,"46","53","40"
"CHM00058238","NANJING, CH","1955-03-29","0.55",,"46","51","44"
"CHM00058238","NANJING, CH","1955-03-30","0.56",,"45","50","41"
"CHM00058238","NANJING, CH","1955-03-31","0.01",,"45","49","42"
"CHM00058238","NANJING, CH","1955-04-01","0.00",,"48","53","45"
"CHM00058238","NANJING, CH","1955-04-02","0.00",,"50","58","47"
"CHM00058238","NANJING, CH","1955-04-03","0.00",,"54","68","45"
"CHM00058238","NANJING, CH","1955-04-04","0.00",,"54","65","45"
"CHM00058238","NANJING, CH","1955-04-05","0.00",,"58","72","47"
"CHM00058238","NANJING, CH","1955-04-06","0.00",,"61","75","49"
"CHM00058238","NANJING, CH","1955-04-07","0.00",,"66","79","54"
"CHM00058238","NANJING, CH","1955-04-08","0.00",,"69","83","59"
"CHM00058238","NANJING, CH","1955-04-09","0.00",,"70","85","62"
"CHM00058238","NANJING, CH","1955-04-10","0.00",,"65","80","51"
"CHM00058238","NANJING, CH","1955-04-11","0.00",,"74","90","60"
"CHM00058238","NANJING, CH","1955-04-12","0.00",,"78","92","67"
"CHM00058238","NANJING, CH","1955-04-13","0.00",,"75","86","68"
"CHM00058238","NANJING, CH","1955-04-14","0.01",,"63","71","59"
"CHM00058238","NANJING, CH","1955-04-15","0.13",,"61","69","56"
"CHM00058238","NANJING, CH","1955-04-16","1.12",,"63","66","60"
"CHM00058238","NANJING, CH","1955-04-17","0.19",,"51","60","48"
"CHM00058238","NANJING, CH","1955-04-18","0.05",,"48","53","43"
"CHM00058238","NANJING, CH","1955-04-19","0.07",,"48","53","42"
"CHM00058238","NANJING, CH","1955-04-20","0.00",,"50","58","45"
"CHM00058238","NANJING, CH","1955-04-21","0.00",,"52","61","43"
"CHM00058238","NANJING, CH","1955-04-22","0.02",,"54","62","47"
"CHM00058238","NANJING, CH","1955-04-23","0.00",,"57","62","53"
"CHM00058238","NANJING, CH","1955-04-24","0.00",,"62","73","54"
"CHM00058238","NANJING, CH","1955-04-25","0.00",,"61","71","51"
"CHM00058238","NANJING, CH","1955-04-26","0.00",,"61","68","56"
"CHM00058238","NANJING, CH","1955-04-27","0.02",,"62","70","55"
"CHM00058238","NANJING, CH","1955-04-28","0.16",,"59","64","56"
"CHM00058238","NANJING, CH","1955-04-29","0.46",,"56","61","53"
"CHM00058238","NANJING, CH","1955-04-30","0.16",,"57","64","53"
"CHM00058238","NANJING, CH","1955-05-01","0.17",,"60","66","53"
"CHM00058238","NANJING, CH","1955-05-02","0.26",,"59","62","56"
"CHM00058238","NANJING, CH","1955-05-03","0.00",,"60","68","56"
"CHM00058238","NANJING, CH","1955-05-04","0.00",,"65","79","55"
"CHM00058238","NANJING, CH","1955-05-05","0.00",,"72","84","59"
"CHM00058238","NANJING, CH","1955-05-06","0.30",,"66","74","64"
"CHM00058238","NANJING, CH","1955-05-07","0.47",,"65","73","60"
"CHM00058238","NANJING, CH","1955-05-08","0.00",,"67","77","58"
"CHM00058238","NANJING, CH","1955-05-09","0.00",,"69","81","61"
"CHM00058238","NANJING, CH","1955-05-10","0.00",,"73","87","64"
"CHM00058238","NANJING, CH","1955-05-11","0.00",,"61","77","59"
"CHM00058238","NANJING, CH","1955-05-12","0.00",,"67","80","56"
"CHM00058238","NANJING, CH","1955-05-13","0.00",,"73","87","60"
"CHM00058238","NANJING, CH","1955-05-14","0.00",,"76","88","64"
"CHM00058238","NANJING, CH","1955-05-15","0.00",,"75","83","69"
"CHM00058238","NANJING, CH","1955-05-16","0.04",,"68","75","64"
"CHM00058238","NANJING, CH","1955-05-17","0.00",,"69","79","62"
"CHM00058238","NANJING, CH","1955-05-18","0.00",,"69","80","61"
"CHM00058238","NANJING, CH","1955-05-19","0.05",,"69","76","62"
"CHM00058238","NANJING, CH","1955-05-20","0.00",,"72","85","58"
"CHM00058238","NANJING, CH","1955-05-21","0.00",,"76","87","65"
"CHM00058238","NANJING, CH","1955-05-22","0.00",,"69","80","62"
"CHM00058238","NANJING, CH","1955-05-23","0.00",,"71","84","62"
"CHM00058238","NANJING, CH","1955-05-24","0.00",,"72","77","66"
"CHM00058238","NANJING, CH","1955-05-25","0.00",,"72","81","65"
"CHM00058238","NANJING, CH","1955-05-26","0.00",,"73","80","68"
"CHM00058238","NANJING, CH","1955-05-27","0.34",,"71","81","66"
"CHM00058238","NANJING, CH","1955-05-28","0.00",,"70","78","66"
"CHM00058238","NANJING, CH","1955-05-29","0.00",,"71","80","60"
"CHM00058238","NANJING, CH","1955-05-30","0.00",,"72","82","65"
"CHM00058238","NANJING, CH","1955-05-31","0.00",,"74","85","65"
"CHM00058238","NANJING, CH","1955-06-01","0.00",,"74","87","63"
"CHM00058238","NANJING, CH","1955-06-02","0.00",,"73","84","62"
"CHM00058238","NANJING, CH","1955-06-03","0.00",,"75","87","62"
"CHM00058238","NANJING, CH","1955-06-04","0.00",,"77","89","68"
"CHM00058238","NANJING, CH","1955-06-05","0.00",,"72","82","66"
"CHM00058238","NANJING, CH","1955-06-06","0.71",,"69","77","65"
"CHM00058238","NANJING, CH","1955-06-07","0.04",,"71","81","65"
"CHM00058238","NANJING, CH","1955-06-08","0.00",,"74","85","64"
"CHM00058238","NANJING, CH","1955-06-09","0.29",,"70","77","65"
"CHM00058238","NANJING, CH","1955-06-10","0.00",,"74","88","64"
"CHM00058238","NANJING, CH","1955-06-11","0.00",,"80","91","70"
"CHM00058238","NANJING, CH","1955-06-12","0.00",,"82","91","73"
"CHM00058238","NANJING, CH","1955-06-13","0.00",,"76","84","69"
"CHM00058238","NANJING, CH","1955-06-14","0.12",,"70","76","67"
"CHM00058238","NANJING, CH","1955-06-15","0.04",,"71","78","66"
"CHM00058238","NANJING, CH","1955-06-16","0.00",,"75","88","67"
"CHM00058238","NANJING, CH","1955-06-17","0.00",,"81","92","75"
"CHM00058238","NANJING, CH","1955-06-18","0.00",,"81","90","75"
"CHM00058238","NANJING, CH","1955-06-19","0.00",,"83","95","75"
"CHM00058238","NANJING, CH","1955-06-20","0.00",,"83","93","75"
"CHM00058238","NANJING, CH","1955-06-21","0.00",,"82","93","75"
"CHM00058238","NANJING, CH","1955-06-22","0.14",,"80","87","76"
"CHM00058238","NANJING, CH","1955-06-23","0.04",,"80","86","75"
"CHM00058238","NANJING, CH","1955-06-24","0.00",,"83","92","77"
"CHM00058238","NANJING, CH","1955-06-25","0.00",,"84","93","78"
"CHM00058238","NANJING, CH","1955-06-26","0.17",,"79","95","76"
"CHM00058238","NANJING, CH","1955-06-27","1.38",,"75","80","70"
"CHM00058238","NANJING, CH","1955-06-28","0.29",,"73","79","72"
"CHM00058238","NANJING, CH","1955-06-29","0.72",,"72","75","71"
"CHM00058238","NANJING, CH","1955-06-30","0.00",,"80","91","70"
"CHM00058238","NANJING, CH","1955-07-01","0.00",,"83","91","78"
"CHM00058238","NANJING, CH","1955-07-02","0.00",,"85","92","78"
"CHM00058238","NANJING, CH","1955-07-03","0.13",,"85","92","80"
"CHM00058238","NANJING, CH","1955-07-04","1.57",,"82","93","76"
"CHM00058238","NANJING, CH","1955-07-05","0.01",,"80","87","76"
"CHM00058238","NANJING, CH","1955-07-06","0.40",,"78","85","76"
"CHM00058238","NANJING, CH","1955-07-07","1.32",,"79","85","76"
"CHM00058238","NANJING, CH","1955-07-08","0.20",,"78","84","74"
"CHM00058238","NANJING, CH","1955-07-09","0.00",,"83","91","76"
"CHM00058238","NANJING, CH","1955-07-10","0.04",,"83","90","77"
